sku,nombre,categoria,marca,modelo_impresora,compatible_con,stock_actual,stock_minimo,precio_compra,precio_venta,proveedor_id,activo
CF-C5100S-K,Toner CFP para Ricoh Pro C5100S/C5110S Negro - 30.000 pag,CFP Color Force Pro,RICOH,,,0,8,0.0,0.0,P120249,True
CF-C5100S-Y,Toner CFP para Ricoh Pro C5100S/C5110S Amarillo - 30.000 pag,CFP Color Force Pro,RICOH,,,1,8,0.0,0.0,P120249,True
CF-C532BK,Toner CFP para uso en OKI C532/542 MC563/573 Negro - 7.000pag.,CFP Color Force Pro,OKI,,,0,5,0.0,0.0,P120230,True
CF-C532C,Toner CFP para uso en OKI C532/542 MC563/573 Cyan - 6.000pag.,CFP Color Force Pro,OKI,,,5,5,0.0,0.0,P120230,True
CF-C532M,Toner CFP para uso en OKI C532/542 MC563/573 Magenta - 6.000pag.,CFP Color Force Pro,OKI,,,5,5,0.0,0.0,P120230,True
CF-C532Y,Toner CFP para uso en OKI C532/542 MC563/573 Amarillo - 6.000pag.,CFP Color Force Pro,OKI,,,3,3,0.0,0.0,P120230,True
CF-C7020BK,Toner CFP para Xerox VersaLink C7020/C7025/C7030 Negro capacidad extra - 23.600 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120249,True
CF-C7020C,Toner CFP para Xerox VersaLink C7020/C7025/C7030 Cyan capacidad extra - 16.500 pag,CFP Color Force Pro,XEROX,,,1,1,0.0,0.0,P120249,True
CF-C7020M,Toner CFP para Xerox VersaLink C7020/C7025/C7030 Magenta capacidad extra - 16.500 pag,CFP Color Force Pro,XEROX,,,5,1,0.0,0.0,P120249,True
CF-C7020Y,Toner CFP para Xerox VersaLink C7020/C7025/C7030 Amarillo capacidad extra - 16.500 pag,CFP Color Force Pro,XEROX,,,1,1,0.0,0.0,P120249,True
CF-C7525M,Toner CFP para Xerox Workcentre 7525/7530/7535/7545/7830/7835/7845 Magenta - 15.000 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120249,True
CF-C7525Y,Toner CFP para Xerox Workcentre 7525/7530/7535/7545/7830/7835/7845 Amarillo - 15.000 pag,CFP Color Force Pro,XEROX,,,2,1,0.0,0.0,P120249,True
CF-C809S,Toner CFP para Samsung C809S Cyan - 15000pag,Descatalogado CFP,SAMSUNG,,,1,0,0.0,0.0,P120063,True
CF-CB540A/P,Toner CFP para HP CP1215/CP1515/CM1415 (CE320A) Black - 2.200pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CB541A/P,Toner CFP para HP CP1215/CP1515/CM1415 (CE320A) Cyan - 1.400pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CB542A/P,Toner CFP para HP CP1215/CP1515/CM1415 (CE320A) Yellow - 1.400pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CC364X/P,Toner CFP para HP CC364X - 21000pag.,CFP Color Force Pro,HP,,,6,0,0.0,0.0,P120230,True
CF-CC530A/P,"Toner CFP para HP CP2020,CP2025 Black(3,5K)",CFP Color Force Pro,HP,,,8,0,0.0,0.0,P120230,True
CF-CC531A/P,"Toner CFP para HP CP2020 , CP2025 Cyan - 2.800pag",CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CC532A/P,"Toner CFP para HP CP2020,CP2025 Yellow(2,8K)",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CC533A/P,"Toner CFP para HP CP2020,CP2025 Magenta(2,8K)",CFP Color Force Pro,HP,,,4,0,0.0,0.0,P120230,True
CF-CE255X/P,Toner CFP para HP LaserJet P3015 Pro 500 M521 / 500 / M525,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120277,True
CF-CE278A/P,Toner CFP para HP LaserJet P1566/P1606/M1536 2.100 pag,CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120230,True
CF-CE285A/P,"Toner CFP para HP P1102,P1214,P1217(2K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE310A/P,Toner CFP para HP CP1025/M175 Canon i-SENSYS LBP-7010/7018  Black - 1.200pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE311A/P,Toner CFP para HP CP1025/M175 Canon i-SENSYS LBP-7010/7018  Cyan- 1.000pag,CFP Color Force Pro,HP,,,7,0,0.0,0.0,P120230,True
CF-CE312A/P,Toner CFP para HP CP1025/M175 Canon i-SENSYS LBP-7010/7018 Yellow - 1.000pag,CFP Color Force Pro,HP,,,12,0,0.0,0.0,P120230,True
CF-CE313A/P,Toner CFP para HP CP1025/M175 Canon i-SENSYS LBP-7010/7018 Magenta - 1.000pag,CFP Color Force Pro,HP,,,10,0,0.0,0.0,P120230,True
CF-CE314A,Tambor CFP HP Color LaserJet M176/177/175/275/CP1025 - 14.000 pag,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120463,True
CF-CE320A/P,Toner CFP para HP LaserJet CM1400/1410/1411/1412/1413/1415/1416/1417 UNI(CB540) Negro-2200pá,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE321A/P,Toner CFP para HP LaserJet CM1400/1410/1411/1412/1413/1415/1416/1417 UNI(CB541) Cyan-1300 pág,CFP Color Force Pro,HP,,,12,0,0.0,0.0,P120230,True
CF-CE322A/P,Toner CFP para HP LaserJet CM1400/1410/1411/1412/1413/1415/1416 UNI(CB542) Amarillo-1300pág,CFP Color Force Pro,HP,,,4,0,0.0,0.0,P120230,True
CF-CE323A/P,Toner CFP para HP LaserJet CM1400/1410/1411/1412/1413/1415/1416 UNI(CB543) Magenta-1300pág,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CE342A,Toner CFP para HP LaserJet 775/775DN/775F - Yellow 16000pag,Bajo pedido,HP,,,2,0,0.0,0.0,P120230,True
CF-CE400X/P,Toner CFP para Laserjet Enterprise 500 color M551n/M551dn/M551xh HP Color LaserJet Pro 500/M570/ M5,CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120230,True
CF-CE401A/P,Toner CFP para HP M551N/500/ M570 Cyan - 6.000 pag.,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE402A/P,Toner CFP para HP M551N/500/ M570 Yellow - 6.000 pag.,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CE403A/P,"Toner CFP para HP M551N , M500 , M570 Magenta - 6.000 pag",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE410X/P,"Toner CFP para HP M375,400,M475 Black(4K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE411A/P,"Toner CFP para HP M375,400,M475 Cyan(2,6K)",CFP Color Force Pro,HP,,,6,0,0.0,0.0,P120230,True
CF-CE412A/P,"Toner CFP para HP M375,400,M475 Yellow(2,6K)",CFP Color Force Pro,HP,,,7,0,0.0,0.0,P120230,True
CF-CE413A/P,"Toner CFP para HP M375,400,M475 Magenta(2,6K)",CFP Color Force Pro,HP,,,4,0,0.0,0.0,P120230,True
CF-CE505A/P,"Toner CFP para HP  P2035,2055 (2,3K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE505X/P,"Toner CFP para HP  P2055(6,5K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CE740A,Toner CFP HP CLJ CP 5225 CE740A Negro - 7000 pag,CFP Color Force Pro,HP,,,0,1,0.0,0.0,P120463,True
CF-CF210A/P,"Toner CFP para HP M251,M276 Canon LBP-7110  Black",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CF210X/P,"Toner CFP para HP M251,M276 Canon LBP-7110 Black",CFP Color Force Pro,HP,,,11,0,0.0,0.0,P120230,True
CF-CF211A/P,"Toner CFP para HP M251,M276 Canon LBP-7110  Cyan - 1.800pag",CFP Color Force Pro,HP,,,12,0,0.0,0.0,P120230,True
CF-CF212A/P,"Toner CFP para HP M251,M276 Canon LBP-7110 Amarillo  - 1.800pag",CFP Color Force Pro,HP,,,12,0,0.0,0.0,P120230,True
CF-CF213A/P,"Toner CFP para HP M251,M276 Canon LBP-7110 Magenta - 1.800pag",CFP Color Force Pro,HP,,,6,0,0.0,0.0,P120230,True
CF-CF217A,Toner CFP para HP CF217A Negro - 1600pag,CFP Color Force Pro,HP,,,17,10,0.0,0.0,P120230,True
CF-CF219A,Tambor CFP para HP CF219A Negro - 12000pag,Descatalogado CFP,HP,,,3,1,0.0,0.0,P120230,True
CF-CF226X/P,Toner CFP para HP PACKARD LASERJET PRO 402 M426,CFP Color Force Pro,HP,,,24,0,0.0,0.0,P120463,True
CF-CF230X,Toner CFP para HP CF230X Negro - 3500pag,CFP Color Force Pro,HP,,,0,10,0.0,0.0,P120230,True
CF-CF237A,Toner CFP para HP LaserJet Enterprise M607/M608/M609/M631/M632/M633 Negro - 11.000pag,Descatalogado CFP,HP,,,12,5,0.0,0.0,P120277,True
CF-CF259A/P,Toner CFP para HP CF259A  Negro 3000 pag,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120390,True
CF-CF259X/P,"Toner CFP para HP CF259X  Negro Alta Capacidad 10,000 pag",CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120390,True
CF-CF279A/P,Toner CFP para HP LaserJet Pro M12a/M12w/MFP M26a/M26nw Black - 1.000pag,CFP Color Force Pro,HP,,,11,0,0.0,0.0,P120230,True
CF-CF280X/P,"Toner CFP para HP 400/M401/M425 (6,9K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF281X,Toner CFP para HP CF281X Negro - 21.000 pag,CFP Color Force Pro,HP,,,1,15,0.0,0.0,P120277,True
CF-CF283A/P,Toner CFP para Laserjet Pro M125/127/201/225 MFP,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF283X/P,Toner CFP para Laserjet Pro M201/225 MFP,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF287X/P,Toner CFP para HP ENTERPRISE M501/M506/MFP M520/M527,CFP Color Force Pro,HP,,,9,0,0.0,0.0,P120277,True
CF-CF289Y,"Toner CFP para HP CF289Y Negro Alta Capacidad 20,000 pag",CFP Color Force Pro,HP,,,3,0,0.0,0.0,P120390,True
CF-CF289Y/P,"Toner CFP para HP CF289Y  Negro Alta Capacidad 20,000 pag",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120390,True
CF-CF294X,Toner CFP HP Laserjet Pro M118/148/149 Negro - 2.800 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-CF300A,Toner CFP HP CF300A Negro - 29.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-CF301A,Toner CFP HP CF301A Cyan - 32.000 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-CF302A,Toner CFP HP CF302A Amarillo - 32.000 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-CF303A,Toner CFP HP CF303A Magenta - 32.000 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-CF320X,Toner CFP para HP CF320X Negro - 21.000 pag.,CFP Color Force Pro,HP,,,5,1,0.0,0.0,P120230,True
CF-CF321A,Toner CFP para HP CF321A Cyan - 16.500 pag.,CFP Color Force Pro,HP,,,3,0,0.0,0.0,P120230,True
CF-CF322A,Toner CFP para HP CF322A Amarillo - 16.500 pag.,CFP Color Force Pro,HP,,,8,0,0.0,0.0,P120277,True
CF-CF323A,Toner CFP para HP CF323A Magenta - 16.500 pag.,CFP Color Force Pro,HP,,,6,0,0.0,0.0,P120230,True
CF-CF350A/P,"Toner CFP para HP M176,M177 Black (1,3K)",CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CF351A/P,"Toner CFP para HP M176,M177 Cyan (1K)",CFP Color Force Pro,HP,,,7,0,0.0,0.0,P120230,True
CF-CF352A/P,"Toner CFP para HP M176,M177 Yellow (1K)",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CF353A/P,"Toner CFP para HP M176,M177 Magenta (1K)",CFP Color Force Pro,HP,,,8,0,0.0,0.0,P120230,True
CF-CF360X/P,"Toner CFP para HP M552, M553, M577 Negro - 12.500pag",CFP Color Force Pro,HP,,,9,0,0.0,0.0,P120277,True
CF-CF361X/P,"Toner CFP para HP M552, M553, M577 Cyan - 9.500pag",CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120277,True
CF-CF362X/P,"Toner CFP para HP M552, M553, M577 Amarillo - 9.500pag",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120277,True
CF-CF363X/P,"Toner CFP para HP M552, M553, M577 Magenta - 9.500pag",CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120277,True
CF-CF380X/P,"Toner CFP para HP CF380X Black (4,4K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF381A/P,"Toner CFP para HP CF381A Cyan (2,7K)",CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CF382A/P,"Toner CFP para HP CF380X Yellow (2,7K)",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF383A/P,"Toner CFP para HP CF380X Magenta (2,7K)",CFP Color Force Pro,HP,,,3,0,0.0,0.0,P120230,True
CF-CF400X/P,"Toner CFP para HP LASERJET PRO M252/M277/,MFP277  NEGRO",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CF401X/P,"Toner CFP para HP LASERJET PRO M252/M277/,MFP277M252/227 CIAN",CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CF402X/P,"Toner CFP para HP LASERJET PRO M252/M277/,MFP277 AMARILLO",CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120230,True
CF-CF403X/P,"Toner CFP para HP LASERJET PRO M252/M277/,MFP277 MAGENTA",CFP Color Force Pro,HP,,,3,0,0.0,0.0,P120230,True
CF-CF410X/P,Toner CFP para HP COLOR LASERJET PRO M452/M477 NEGRO,CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120277,True
CF-CF411X/P,Toner CFP para HP COLOR LASERJET PRO M452/M477 CIAN,CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120277,True
CF-CF412X/P,Toner CFP para HP COLOR LASERJET PRO M452/M477 AMARILLO,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120277,True
CF-CF413X/P,Toner CFP para HP COLOR LASERJET PRO M452/M477 MAGENTA,CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120277,True
CF-CF413X-R,Toner CFP REMAN para HP CF413X Magenta - 5000pag,Descatalogado CFP,HP,,,0,0,0.0,0.0,P120230,True
CF-CF530A,Toner CFP para HP CF530A Negro – 1100 pag,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120230,True
CF-CF531A,Toner CFP para HP CF531A Cyan – 900 pag,CFP Color Force Pro,HP,,,4,0,0.0,0.0,P120230,True
CF-CF532A,Toner CFP para HP CF532A Yellow – 900 pag,CFP Color Force Pro,HP,,,2,0,0.0,0.0,P120230,True
CF-CF533A,Toner CFP para HP CF533A Magenta – 900 pag,CFP Color Force Pro,HP,,,5,0,0.0,0.0,P120230,True
CF-CF540X,Toner CFP para HP CF540X Canon CRG054H Negro - 3.200 pag,CFP Color Force Pro,HP,,,12,10,0.0,0.0,P120230,True
CF-CF541X,Toner CFP para HP CF541X Canon CRG054H Cyan - 2.500 pag,CFP Color Force Pro,HP,,,8,10,0.0,0.0,P120230,True
CF-CF542X,Toner CFP para HP CF542X Canon CRG054H Yellow - 2.500 pag,CFP Color Force Pro,HP,,,28,10,0.0,0.0,P120230,True
CF-CF543X,Toner CFP para HP CF543X Canon CRG054H Magenta - 2.500 pag,CFP Color Force Pro,HP,,,28,15,0.0,0.0,P120230,True
CF-CLBLMPC3503,Lámina limpieza tambor CFP para Ricoh MPC3503/3003/3004/6003/6004,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120144,True
CF-CLT-W804,Bote Residual CFP CLT-W804/808 Samsung MultiXpress X4220/ X4250/ X4300,CFP Color Force Pro,SAMSUNG,,,4,0,0.0,0.0,P120463,True
CF-CLX4220BK,Toner CFP CLT-K808S Samsung MultiXpress X4220/ X4250/ X4300 Negro - 23.000 pag,CFP Color Force Pro,SAMSUNG,,,0,0,0.0,0.0,P120463,True
CF-CN625BK,Tinta CFP para HP CN625BK Negro - 9200pag,Descatalogado CFP,HP,,,0,0,0.0,0.0,P120189,True
CF-CN627M,Tinta CFP para HP CN627M Magenta - 6600pag,Descatalogado CFP,HP,,,11,0,0.0,0.0,P120189,True
CF-CRG040HBK,Toner CFP para Canon CRG040HBK Negro - 12500pag,CFP Color Force Pro,CANON,,,1,0,0.0,0.0,P120230,True
CF-CS746BK,Toner CFP para LEXMARK C746/748 Negro - 12.000pag.,CFP Color Force Pro,LEXMARK,,,15,0,0.0,0.0,P120277,True
CF-CS746C,Toner CFP para LEXMARK C746/748 Cyan - 7.000pag.,CFP Color Force Pro,LEXMARK,,,16,0,0.0,0.0,P120277,True
CF-CS746M,Toner CFP para LEXMARK C746/748 Magenta - 7.000pag.,CFP Color Force Pro,LEXMARK,,,15,0,0.0,0.0,P120277,True
CF-CS746Y,Toner CFP para LEXMARK C746/748 Yellow - 7.000pag.,CFP Color Force Pro,LEXMARK,,,18,0,0.0,0.0,P120277,True
CF-D0092351,Lamina de Limpieza de Tambor CFP para Ricoh Aficio MP 4000/4001/5000/5001/5002,Bajo pedido,RICOH,,,0,4,0.0,0.0,P120463,True
CF-D0099510,OPC CFP Ricoh MP4000/4001/4002/5000/5001/5002 (SN604B) Negro - 180K Extra Yield,PPC Piezas,RICOH,,,0,5,0.0,0.0,P120463,True
CF-D0144090,Fuser Belt para Ricoh MPC6000/6501,PPC Piezas,RICOH,,,3,0,0.0,0.0,P120160,True
CF-D0BM2215,Unidad de Tambor (PCU) CFP Ricoh IM C3000/3500/4500/5500/6000 Negro - 400.000 pag,Bajo pedido,RICOH,,,5,0,0.0,0.0,P120463,True
CF-D0BM2216,Unidad de Tambor (PCU) CFP Ricoh IM C3000/3500 CMY - 160.000 pag,Bajo pedido,RICOH,,,1,0,0.0,0.0,P120463,True
CF-D0BN2215,Unidad de Tambor (PCU) CFP Ricoh IM C4500/5500/6000 CMY - 270.000 pag,Bajo pedido,RICOH,,,1,0,0.0,0.0,P120463,True
CF-D0BN2224,Unidad de Imagen (PCDU) CFP Ricoh IM C3000/3500/4500/5500/6000 Negro - 300.000 pag,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120513,True
CF-D0BN2225,Unidad de Imagen (PCDU) CFP Ricoh IM C4500/5500/6000 Cyan - 160.000 pag,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120513,True
CF-D0BN2226,Unidad de Imagen (PCDU) CFP Ricoh IM C4500/5500/6000 Magenta - 160.000 pag,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120513,True
CF-D0BN2227,Unidad de Imagen (PCDU) CFP Ricoh IM C4500/5500/6000 Amarillo - 160.000 pag,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120513,True
CF-D0CB6401,Bote Residual CFP para Ricoh Aficio MP C305/306/307/406/407/IM C300/400 - 90.000 pag,CFP Color Force Pro,RICOH,,,115,2,0.0,0.0,P120493,True
CF-D1424082,Fuser Sleeve para Ricoh MPC3002/3502/4502/5502-MP2554/3054/4054/6054,PPC Piezas,RICOH,,,0,5,0.0,0.0,P100063,True
CF-D1444057,Rodillo de presión CFP para Ricoh MPC3002/3502/4502/5502 SPC830/831,PPC Piezas,RICOH,,,1,0,0.0,0.0,P120463,True
CF-D1882252,Unidad de Tambor (PCU) CFP KCMY para Ricoh MPC2003/2503/2004/2504/2011,CFP Color Force Pro,RICOH,,,0,0,0.0,0.0,P120463,True
CF-D1979510,Tambor CFP para Ricoh MP 2554/2555/3054/3055/3554/4054/5054/6054/ IM 2500/4000/5000/6000,PPC Piezas,RICOH,,,2,5,0.0,0.0,P120463,True
CF-D201L/P,Toner CFP para Samsung M4030/M4080 - 20000pag.,CFP Color Force Pro,SAMSUNG,,,0,0,0.0,0.0,P120390,True
CF-D203E/P,Toner CFP para Samsung M3820/3870/M4020/M4070(10k),Bajo pedido,SAMSUNG,,,0,0,0.0,0.0,P100081,True
CF-D203U/P,Toner CFP para Samsung ProXpress m4020-m4070 (15K),CFP Color Force Pro,SAMSUNG,,,17,0,0.0,0.0,P120230,True
CF-D205E,"Toner CFP para Samsung ML3710,SCX5637(10K)",CFP Color Force Pro,SAMSUNG,,,13,30,0.0,0.0,P120390,True
CF-D205E/P,"Toner CFP para Samsung ML3710,SCX5637(10K)",CFP Color Force Pro,SAMSUNG,,,0,0,0.0,0.0,P120390,True
CF-D2442204,Unidad Imagen (PCDU) CFP Ricoh MP C2004/2504 Negro,CFP Color Force Pro,RICOH,,,0,0,0.0,0.0,P120513,True
CF-D2452281,Drum Cleaning blade CFP for Ricoh MP 2014/2014D/2014AD,Bajo pedido,RICOH,,,2,0,0.0,0.0,P120327,True
CF-D2896410,Bote Residual CFP para Ricoh MP 2554SP/2555SP/3054SP/3055SP/3554SP/3555SP/4054SP/4055SP/5054SP/5055SP/6054SP/6055SP - 100.000 pag,CFP Color Force Pro,RICOH,,,30,15,0.0,0.0,P120063,True
CF-D309L/P,Toner CFP para Samsung ML-5510/5512/6510/6512,Bajo pedido,SAMSUNG,,,0,0,0.0,0.0,P100081,True
CF-D358S,Toner CFP para Samsung M4370/M5360/M5370 Negro - 30.000 pag,Descatalogado CFP,SAMSUNG,,,1,0,0.0,0.0,P120390,True
CF-DCB2050,Drum Cleaning Blade CFP para Ricoh Aficio MPC2030/2050/2051/2530/2550/2551,PPC Piezas,RICOH,,,0,0,0.0,0.0,P100063,True
CF-DCBMPC300,Lamina Limpieza Tambor CFP Ricoh MP C300/400/401,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120463,True
CF-DCBMPC307,Lamina Limpieza Tambor CFP Ricoh MP C306/307/406/407,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120463,True
CF-DGS1015,Kit 5 engranajes unid. revelado para Ricoh Aficio 1015/1018/2015/2018/3025/3030 - MP1600/2510/3010,PPC Piezas,RICOH,,,60,0,0.0,0.0,P120144,True
CF-DGS1515A,Kit 5 engranajes unid. revel. Ricoh Aficio 1013/1250/1515/3320 - MP161/171/201/301 Version A,PPC Piezas,RICOH,,,9,0,0.0,0.0,P120144,True
CF-DGS1515B,Kit 5 engranajes unid. revel. Ricoh Aficio 1013/1250/1515/3320 - MP161/171/201/30 B,PPC Piezas,RICOH,,,47,0,0.0,0.0,P120144,True
CF-DK1150,Unidad de tambor CFP Kyocera DK1150 - 150.000 pag,CFP Color Force Pro,KYOCERA,,,0,0,0.0,0.0,P120463,True
CF-DLB2050,Drum Lubricant Bar CFP para Ricoh Aficio MPC2030/2050/2051/2530/2550/2551,PPC Piezas,RICOH,,,0,0,0.0,0.0,P100063,True
CF-DLB2800,Drum Lubricant bar para Ricoh MPC2000/2500/2800/3000/3300/3500/4000/4500/5000,PPC Piezas,RICOH,,,4,0,0.0,0.0,P120144,True
CF-DR011,OPC CFP para Konica Minolta DR011 Negro - 1000000pag,PPC Piezas,KONICA MINOLTA,,,7,0,0.0,0.0,P120214,True
CF-DR114,OPC CFP para Konica Minolta DR114 Negro - 40000pag,PPC Piezas,KONICA MINOLTA,,,50,0,0.0,0.0,P120214,True
CF-DR2050,Tambor CFP para Ricoh Aficio MPC2030/2050/2051/2550/2551,PPC Piezas,RICOH,,,0,0,0.0,0.0,P120463,True
CF-DR2300/P,Tambor CFP para Brother HL-2320/234/2360/2365 DCP-L2520/2540 - 12.000pag,CFP Color Force Pro,BROTHER,,,9,0,0.0,0.0,P120230,True
CF-DR313BK,Tambor CFP para Konica Minolta DR313BK Negro - 120000pag,CFP Color Force Pro,KONICA MINOLTA,,,0,15,0.0,0.0,P120463,True
CF-DR313CMY,Tambor CFP para Konica Minolta DR-313 Color - 75.000pag,CFP Color Force Pro,KONICA MINOLTA,,,2,15,0.0,0.0,P120463,True
CF-DR510,OPC CFP para Konica Minolta DR510 Negro - 250000pag,PPC Piezas,KONICA MINOLTA,,,20,0,0.0,0.0,P120214,True
CF-DR512BK,Tambor CFP para Konica Minolta DR-512K Negro - 120000pag,CFP Color Force Pro,KONICA MINOLTA,,,2,10,0.0,0.0,P120463,True
CF-DR512CMY,Tambor CFP para Konica Minolta DR-512 Color - 75.000pag,CFP Color Force Pro,KONICA MINOLTA,,,0,5,0.0,0.0,P120327,True
CF-DR6515BK,Tambor CFP para Xerox Phaser 6510 / Workcentre 6515 Negro - 48.000 pag,CFP Color Force Pro,XEROX,,,0,0,0.0,0.0,PROV000,True
CF-DR6515C,Tambor CFP para Xerox Phaser 6510 / Workcentre 6515 Cyan - 48.000 pag,CFP Color Force Pro,XEROX,,,0,0,0.0,0.0,PROV000,True
CF-DR6515M,Tambor CFP para Xerox Phaser 6510 / Workcentre 6515  Magenta - 48.000 pag,CFP Color Force Pro,XEROX,,,0,0,0.0,0.0,PROV000,True
CF-DR6515Y,Tambor CFP para Xerox Phaser 6510 / Workcentre 6515 Amarillo - 48.000 pag,CFP Color Force Pro,XEROX,,,0,0,0.0,0.0,PROV000,True
CF-DR710,OPC CFP para Konica Minolta DR710 Negro - 500000pag,PPC Piezas,KONICA MINOLTA,,,12,0,0.0,0.0,P120214,True
CF-DR910,OPC CFP para Konica Minolta DR910 Negro - 1000000pag,PPC Piezas,KONICA MINOLTA,,,7,0,0.0,0.0,P120214,True
CF-DR912,OPC CFP para Konica Minolta DR912 Negro - 300000pag,PPC Piezas,KONICA MINOLTA,,,19,0,0.0,0.0,P120214,True
CF-DRCBMXC30,Lamina Limpieza Tambor CFP Sharp MX-C250/C300/C301,Bajo pedido,SHARP,,,0,0,0.0,0.0,P120281,True
CF-DRMPC3503-A,Drum OPC CFP para Ricoh MPC3503/3003/3004/6003/6004,PPC Piezas,RICOH,,,4,0,0.0,0.0,P120144,True
CF-DRMPC3504CMY-A,Reman CFP Unidad de Tambor Ricoh MPC3004/3504 Color,PPC Piezas,RICOH,,,1,5,0.0,0.0,P100063,True
CF-DRMXC30,Tambor OPC CFP Sharp MX-C250/C300/C301,Bajo pedido,SHARP,,,0,0,0.0,0.0,P120281,True
CF-DV512K,Unidad de Revelado CFP Bizhub C224/284/364 Negro - 120.000 pag,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,P120160,True
CF-ES7470BK/P,Toner CFP para OKI ES7470/7480 Negro,Bajo pedido,OKI,,,2,0,0.0,0.0,P120390,True
CF-ES7470C/P,Toner CFP para OKI ES7470/7480 Cyan,Bajo pedido,OKI,,,3,0,0.0,0.0,P120390,True
CF-ES7470Y/P,Toner CFP para OKI ES7470/ES7480 Yellow,Bajo pedido,OKI,,,2,0,0.0,0.0,P120390,True
CF-EXV26C,Toner CFP para Canon IRC 1021/1028 Cyan - 6.000 pag,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120451,True
CF-EXV26K,Toner CFP para Canon IRC 1021/1028 Negro - 6.000 pag,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120451,True
CF-EXV26M,Toner CFP para Canon IRC 1021/1028 Magenta - 6.000 pag,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120451,True
CF-EXV26Y,Toner CFP para Canon IRC 1021/1028 Amarillo - 6.000 pag,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120451,True
CF-EXV28C,Toner CFP para Canon IRC 5045/5051/5250/5255 Cyan - 38.000 pag,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120513,True
